datetime,date,settlement_period,national_demand,transmission_system_demand,england_wales_demand,wind_generation,solar_generation,hour,day,month,weekday,is_weekend
2023-12-15 04:00:00,2023-12-15,9,22713,25486,21189,1680,0,4,15,12,Friday,False
2023-12-15 04:30:00,2023-12-15,10,22849,25690,21317,1684,0,4,15,12,Friday,False
2023-12-15 05:00:00,2023-12-15,11,23299,26786,21737,1680,0,5,15,12,Friday,False
2023-12-15 05:30:00,2023-12-15,12,24548,28097,22921,1676,0,5,15,12,Friday,False
2023-12-15 06:00:00,2023-12-15,13,27077,32607,25221,1672,0,6,15,12,Friday,False
2023-12-15 06:30:00,2023-12-15,14,29569,35257,27475,1668,0,6,15,12,Friday,False
2023-12-15 07:00:00,2023-12-15,15,32784,36602,30397,1700,0,7,15,12,Friday,False
2023-12-15 07:30:00,2023-12-15,16,34423,37916,31910,1731,0,7,15,12,Friday,False
2023-12-15 08:00:00,2023-12-15,17,35929,37849,33208,1773,4,8,15,12,Friday,False
2023-12-15 08:30:00,2023-12-15,18,36443,38274,33745,1815,99,8,15,12,Friday,False
2023-12-15 09:00:00,2023-12-15,19,36690,38501,34047,1849,271,9,15,12,Friday,False
2023-12-15 09:30:00,2023-12-15,20,36948,38871,34208,1883,498,9,15,12,Friday,False
2023-12-15 10:00:00,2023-12-15,21,36732,39206,33982,1909,746,10,15,12,Friday,False
2023-12-15 10:30:00,2023-12-15,22,36705,39374,33967,1935,920,10,15,12,Friday,False
2023-12-15 11:00:00,2023-12-15,23,36645,38756,33935,1964,1016,11,15,12,Friday,False
2023-12-15 11:30:00,2023-12-15,24,36728,38776,34059,1993,1028,11,15,12,Friday,False
2023-12-15 12:00:00,2023-12-15,25,36830,38724,34122,2066,1050,12,15,12,Friday,False
2023-12-15 12:30:00,2023-12-15,26,36495,38532,33834,2139,1152,12,15,12,Friday,False
2023-12-15 13:00:00,2023-12-15,27,36215,38180,33604,2211,1135,13,15,12,Friday,False
2023-12-15 13:30:00,2023-12-15,28,36008,37962,33535,2283,932,13,15,12,Friday,False
2023-12-15 14:00:00,2023-12-15,29,36116,38038,33722,2352,715,14,15,12,Friday,False
2023-12-15 14:30:00,2023-12-15,30,36121,38030,33871,2421,434,14,15,12,Friday,False
2023-12-15 15:00:00,2023-12-15,31,36137,38352,33872,2469,183,15,15,12,Friday,False
2023-12-15 15:30:00,2023-12-15,32,36587,38602,34259,2517,16,15,15,12,Friday,False
2023-12-15 16:00:00,2023-12-15,33,37543,39224,35163,2564,0,16,15,12,Friday,False
2023-12-15 16:30:00,2023-12-15,34,38351,40159,35998,2610,0,16,15,12,Friday,False
2023-12-15 17:00:00,2023-12-15,35,38741,40986,36351,2643,0,17,15,12,Friday,False
2023-12-15 17:30:00,2023-12-15,36,38493,40862,36100,2675,0,17,15,12,Friday,False
2023-12-15 18:00:00,2023-12-15,37,37666,40450,35342,2685,0,18,15,12,Friday,False
2023-12-15 18:30:00,2023-12-15,38,36689,39423,34439,2694,0,18,15,12,Friday,False
2023-12-15 19:00:00,2023-12-15,39,36012,37377,33928,2702,0,19,15,12,Friday,False
2023-12-15 19:30:00,2023-12-15,40,34877,36081,32922,2709,0,19,15,12,Friday,False
2023-12-15 20:00:00,2023-12-15,41,33770,34991,31848,2744,0,20,15,12,Friday,False
2023-12-15 20:30:00,2023-12-15,42,32443,33614,30672,2778,0,20,15,12,Friday,False
2023-12-15 21:00:00,2023-12-15,43,31143,32294,29443,2803,0,21,15,12,Friday,False
2023-12-15 21:30:00,2023-12-15,44,29533,30729,28004,2827,0,21,15,12,Friday,False
2023-12-15 22:00:00,2023-12-15,45,28016,29375,26567,2846,0,22,15,12,Friday,False
2023-12-15 22:30:00,2023-12-15,46,26600,28185,25279,2865,0,22,15,12,Friday,False
2023-12-15 23:00:00,2023-12-15,47,25135,27006,23973,2915,0,23,15,12,Friday,False
2023-12-15 23:30:00,2023-12-15,48,24175,26337,22965,2964,0,23,15,12,Friday,False
2023-12-16 00:00:00,2023-12-16,1,23903,26335,22708,2988,0,0,16,12,Saturday,True
2023-12-16 00:30:00,2023-12-16,2,24415,27012,23178,3012,0,0,16,12,Saturday,True
2023-12-16 01:00:00,2023-12-16,3,23719,26288,22642,3007,0,1,16,12,Saturday,True
2023-12-16 01:30:00,2023-12-16,4,22979,25642,21967,3002,0,1,16,12,Saturday,True
2023-12-16 02:00:00,2023-12-16,5,22160,25298,21243,3023,0,2,16,12,Saturday,True
2023-12-16 02:30:00,2023-12-16,6,21676,24887,20869,3043,0,2,16,12,Saturday,True
2023-12-16 03:00:00,2023-12-16,7,21077,24658,20332,3041,0,3,16,12,Saturday,True
2023-12-16 03:30:00,2023-12-16,8,20673,24362,19957,3039,0,3,16,12,Saturday,True
2023-12-16 04:00:00,2023-12-16,9,20539,24289,19785,3032,0,4,16,12,Saturday,True
2023-12-16 04:30:00,2023-12-16,10,20325,24080,19511,3025,0,4,16,12,Saturday,True
2023-12-16 05:00:00,2023-12-16,11,20332,24352,19348,3042,0,5,16,12,Saturday,True
2023-12-16 05:30:00,2023-12-16,12,20650,24686,19543,3059,0,5,16,12,Saturday,True
2023-12-16 06:00:00,2023-12-16,13,21825,25823,20592,3116,0,6,16,12,Saturday,True
2023-12-16 06:30:00,2023-12-16,14,22653,26788,21393,3172,0,6,16,12,Saturday,True
2023-12-16 07:00:00,2023-12-16,15,24415,27291,23004,3222,0,7,16,12,Saturday,True
2023-12-16 07:30:00,2023-12-16,16,25488,28153,24002,3271,0,7,16,12,Saturday,True
2023-12-16 08:00:00,2023-12-16,17,27309,28439,25680,3312,2,8,16,12,Saturday,True
2023-12-16 08:30:00,2023-12-16,18,27960,29072,26306,3353,121,8,16,12,Saturday,True
2023-12-16 09:00:00,2023-12-16,19,28461,29323,26706,3413,616,9,16,12,Saturday,True
2023-12-16 09:30:00,2023-12-16,20,29395,30353,27515,3473,1087,9,16,12,Saturday,True
2023-12-16 10:00:00,2023-12-16,21,29797,30879,27743,3527,1507,10,16,12,Saturday,True
2023-12-16 10:30:00,2023-12-16,22,29579,30656,27632,3581,1761,10,16,12,Saturday,True
2023-12-16 11:00:00,2023-12-16,23,29819,30902,27865,3638,1928,11,16,12,Saturday,True
2023-12-16 11:30:00,2023-12-16,24,29745,30852,27800,3695,2113,11,16,12,Saturday,True
2023-12-16 12:00:00,2023-12-16,25,29612,30685,27743,3741,2056,12,16,12,Saturday,True
2023-12-16 12:30:00,2023-12-16,26,29619,30785,27726,3786,1924,12,16,12,Saturday,True
2023-12-16 13:00:00,2023-12-16,27,29572,30598,27716,3761,1867,13,16,12,Saturday,True
2023-12-16 13:30:00,2023-12-16,28,29791,30865,27796,3736,1520,13,16,12,Saturday,True
2023-12-16 14:00:00,2023-12-16,29,29861,30890,27877,3673,1112,14,16,12,Saturday,True
2023-12-16 14:30:00,2023-12-16,30,29990,31175,27993,3610,605,14,16,12,Saturday,True
2023-12-16 15:00:00,2023-12-16,31,30455,31645,28390,3530,183,15,16,12,Saturday,True
2023-12-16 15:30:00,2023-12-16,32,31212,32446,29037,3449,12,15,16,12,Saturday,True
2023-12-16 16:00:00,2023-12-16,33,32793,33915,30477,3407,0,16,16,12,Saturday,True
2023-12-16 16:30:00,2023-12-16,34,33705,34941,31322,3364,0,16,16,12,Saturday,True
2023-12-16 17:00:00,2023-12-16,35,34746,36071,32280,3327,0,17,16,12,Saturday,True
2023-12-16 17:30:00,2023-12-16,36,34765,36039,32294,3289,0,17,16,12,Saturday,True
